call_id,priority,date,call_start,xcall_exit,call_total_sec,q_start,q_exit,q_time_sec,server
28906,1,07 November 2019,23:01:48,23:01:54,6,23:01:54,23:02:52,58,NO_SERVER
28907,0,07 November 2019,23:36:13,23:36:24,11,00:00:00,00:00:00,0,YITZ
28908,0,08 November 2019,01:11:08,01:11:34,26,00:00:00,00:00:00,0,NO_SERVER
28909,0,08 November 2019,07:55:49,07:56:01,12,00:00:00,00:00:00,0,ANAT
28910,2,08 November 2019,08:15:46,08:15:52,6,08:15:52,08:16:18,26,KAZAV
28911,0,08 November 2019,08:27:47,08:27:57,10,08:27:57,08:29:01,64,IDIT
28912,0,08 November 2019,08:42:36,08:42:46,10,08:42:46,08:43:31,45,SHARON
28913,0,08 November 2019,08:50:24,08:50:34,10,08:50:34,08:53:20,166,KAZAV
28914,1,08 November 2019,09:04:49,09:04:55,6,09:04:55,09:08:42,227,YIFAT
28915,0,08 November 2019,09:20:00,09:20:09,9,09:20:09,09:20:46,37,NO_SERVER
28916,1,08 November 2019,09:30:11,09:30:16,5,09:30:16,09:31:26,70,SHARON
28917,2,08 November 2019,09:39:00,09:39:05,5,09:39:05,09:42:13,188,MORIAH
28918,1,08 November 2019,09:49:27,09:49:32,5,09:49:32,09:49:51,19,NO_SERVER
28919,2,08 November 2019,09:53:48,09:53:54,6,09:53:54,09:57:37,223,ANAT
28920,2,08 November 2019,10:04:18,10:04:24,6,10:04:24,10:04:48,24,KAZAV
28921,2,08 November 2019,10:14:55,10:15:01,6,10:15:01,10:15:57,56,YIFAT
28922,0,08 November 2019,10:22:08,10:22:20,12,00:00:00,00:00:00,0,YIFAT
28923,2,08 November 2019,10:31:04,10:31:10,6,10:31:10,10:33:34,144,SHARON
28924,2,08 November 2019,10:39:22,10:39:28,6,10:39:28,10:40:06,38,YIFAT
28925,0,08 November 2019,10:53:13,10:53:22,9,00:00:00,00:00:00,0,NO_SERVER
28926,2,08 November 2019,11:07:19,11:07:25,6,11:07:25,11:09:11,106,ANAT
28927,1,08 November 2019,11:23:09,11:23:14,5,11:23:14,11:24:07,53,ANAT
28928,0,08 November 2019,11:32:02,11:32:14,12,00:00:00,00:00:00,0,ANAT
28929,2,08 November 2019,11:47:16,11:47:21,5,11:47:21,11:47:40,19,ANAT
28930,2,08 November 2019,11:53:03,11:53:08,5,11:53:08,11:53:36,28,IDIT
28931,0,08 November 2019,12:08:34,12:08:48,14,00:00:00,00:00:00,0,ANAT
28932,1,08 November 2019,12:19:23,12:19:28,5,12:19:28,12:20:20,52,SHARON
28933,0,08 November 2019,12:31:07,12:31:19,12,00:00:00,00:00:00,0,SHARON
28934,0,08 November 2019,12:43:41,12:43:57,16,00:00:00,00:00:00,0,SHARON
28935,2,08 November 2019,12:56:35,12:56:41,6,12:56:41,12:57:39,58,SHARON
28936,0,08 November 2019,13:14:37,13:14:51,14,00:00:00,00:00:00,0,MORIAH
28937,0,08 November 2019,13:23:48,13:23:58,10,00:00:00,00:00:00,0,SHARON
28938,0,08 November 2019,13:37:07,13:37:14,7,00:00:00,00:00:00,0,MORIAH
28939,0,08 November 2019,13:48:19,13:48:27,8,00:00:00,00:00:00,0,SHARON
28940,0,08 November 2019,13:59:08,13:59:17,9,13:59:17,13:59:35,18,NO_SERVER
28941,0,08 November 2019,14:09:39,14:09:49,10,00:00:00,00:00:00,0,MORIAH
28942,0,08 November 2019,14:17:49,14:18:00,11,00:00:00,00:00:00,0,MICHAL
28943,2,08 November 2019,14:28:34,14:28:40,6,14:28:40,14:28:51,11,KAZAV
28944,2,08 November 2019,14:38:51,14:38:57,6,14:38:57,14:39:41,44,MICHAL
28945,0,08 November 2019,14:46:30,14:46:39,9,00:00:00,00:00:00,0,ZOHARI
28946,1,08 November 2019,14:54:11,14:54:17,6,14:54:17,14:59:28,311,NO_SERVER
28947,2,08 November 2019,15:04:22,15:04:28,6,15:04:28,15:10:15,347,MORIAH
28948,0,08 November 2019,15:16:17,15:17:23,66,00:00:00,00:00:00,0,NO_SERVER
28949,1,08 November 2019,15:25:13,15:25:19,6,15:25:19,15:29:30,251,MICHAL
28950,0,08 November 2019,15:35:30,15:36:35,65,00:00:00,00:00:00,0,NO_SERVER
28951,2,08 November 2019,15:42:45,15:42:50,5,15:42:50,15:43:12,22,TOVA
28952,0,08 November 2019,15:52:55,15:54:02,67,00:00:00,00:00:00,0,NO_SERVER
28953,2,08 November 2019,16:04:36,16:04:42,6,16:04:42,16:05:30,48,YITZ
28954,1,08 November 2019,16:19:39,16:19:45,6,16:19:45,16:19:54,9,GILI
28955,0,08 November 2019,16:32:53,16:33:02,9,00:00:00,00:00:00,0,YITZ
28956,2,08 November 2019,16:53:23,16:53:28,5,16:53:28,16:53:45,17,YITZ
28957,0,08 November 2019,17:08:45,17:08:58,13,00:00:00,00:00:00,0,MICHAL
28958,0,08 November 2019,17:27:22,17:27:31,9,00:00:00,00:00:00,0,MICHAL
28959,0,08 November 2019,17:41:40,17:41:57,17,00:00:00,00:00:00,0,NO_SERVER
28960,0,08 November 2019,17:55:56,17:56:13,17,00:00:00,00:00:00,0,TOVA
28961,0,08 November 2019,18:09:45,18:10:04,19,00:00:00,00:00:00,0,BENSION
28962,0,08 November 2019,18:29:43,18:29:52,9,18:29:52,18:30:57,65,TOVA
28963,0,08 November 2019,18:47:18,18:47:34,16,00:00:00,00:00:00,0,BENSION
28964,2,08 November 2019,19:08:41,19:08:47,6,19:08:47,19:09:05,18,MICHAL
28965,2,08 November 2019,19:25:17,19:25:23,6,19:25:23,19:27:47,144,TOVA
28966,0,08 November 2019,19:38:26,19:38:35,9,19:38:35,19:41:12,157,GELBER
28967,0,08 November 2019,20:02:11,20:02:20,9,20:02:20,20:02:55,35,BENSION
28968,0,08 November 2019,20:26:40,20:26:55,15,00:00:00,00:00:00,0,TOVA
28969,0,08 November 2019,20:58:12,20:58:23,11,00:00:00,00:00:00,0,TOVA
28970,0,08 November 2019,21:20:26,21:20:42,16,00:00:00,00:00:00,0,NO_SERVER
28971,0,08 November 2019,21:46:53,21:47:07,14,00:00:00,00:00:00,0,BENSION
28972,1,08 November 2019,22:16:26,22:16:32,6,22:16:32,22:16:54,22,BENSION
28973,0,08 November 2019,22:50:33,22:50:48,15,00:00:00,00:00:00,0,BENSION
28974,1,08 November 2019,23:08:25,23:08:30,5,23:08:30,23:11:44,194,GELBER
28975,1,08 November 2019,23:31:57,23:32:03,6,23:32:03,23:32:22,19,VICKY
28976,0,09 November 2019,00:30:32,00:30:56,24,00:00:00,00:00:00,0,NO_SERVER
28977,2,09 November 2019,07:22:43,07:22:49,6,07:22:49,07:23:21,32,MICHAL
28978,0,09 November 2019,07:50:40,07:50:50,10,00:00:00,00:00:00,0,TOVA
28979,0,09 November 2019,08:11:18,08:11:29,11,00:00:00,00:00:00,0,ELI
28980,0,09 November 2019,08:30:05,08:30:14,9,00:00:00,00:00:00,0,MORIAH
28981,0,09 November 2019,08:40:33,08:40:42,9,08:40:42,08:40:49,7,TOVA
28982,0,09 November 2019,08:50:18,08:50:30,12,00:00:00,00:00:00,0,ELI
28983,1,09 November 2019,09:00:18,09:00:24,6,09:00:24,09:00:40,16,TOVA
28984,2,09 November 2019,09:11:06,09:11:11,5,09:11:11,09:15:49,278,VICKY
28985,1,09 November 2019,09:27:51,09:27:56,5,09:27:56,09:30:11,135,KAZAV
28986,2,09 November 2019,09:40:39,09:40:44,5,09:40:44,09:41:17,33,MORIAH
28987,2,09 November 2019,09:46:54,09:47:00,6,09:47:00,09:52:24,324,MICHAL
28988,2,09 November 2019,09:55:41,09:55:48,7,09:55:48,09:59:01,193,NO_SERVER
28989,2,09 November 2019,10:02:33,10:02:39,6,10:02:39,10:04:49,130,TOVA
28990,2,09 November 2019,10:11:14,10:11:21,7,10:11:21,10:12:57,96,NO_SERVER
28991,2,09 November 2019,10:18:20,10:18:26,6,10:18:26,10:19:20,54,VICKY
28992,2,09 November 2019,10:27:42,10:27:48,6,10:27:48,10:31:01,193,MORIAH
28993,1,09 November 2019,10:35:58,10:36:03,5,10:36:03,10:36:07,4,VICKY
28994,2,09 November 2019,10:42:49,10:42:54,5,10:42:54,10:44:02,68,ELI
28995,1,09 November 2019,10:46:58,10:47:03,5,10:47:03,10:47:38,35,NO_SERVER
28996,2,09 November 2019,10:52:43,10:52:48,5,10:52:48,10:59:14,386,MORIAH
28997,2,09 November 2019,11:04:09,11:04:14,5,11:04:14,11:04:24,10,YIFAT
28998,2,09 November 2019,11:13:11,11:13:17,6,11:13:17,11:15:56,159,VICKY
28999,1,09 November 2019,11:24:24,11:24:30,6,11:24:30,11:25:37,67,YIFAT
29000,0,09 November 2019,11:35:32,11:36:31,59,00:00:00,00:00:00,0,NO_SERVER
29001,2,09 November 2019,11:45:54,11:46:00,6,11:46:00,11:47:05,65,KAZAV
29002,0,09 November 2019,11:57:46,11:57:56,10,11:57:56,12:00:05,129,YIFAT
29003,2,09 November 2019,12:09:39,12:09:44,5,12:09:44,12:09:52,8,YIFAT
29004,2,09 November 2019,12:26:03,12:26:09,6,12:26:09,12:26:17,8,ELI
29005,2,09 November 2019,12:37:07,12:37:13,6,12:37:13,12:38:18,65,NO_SERVER
29006,2,09 November 2019,12:44:37,12:44:42,5,12:44:42,12:44:55,13,MORIAH
29007,1,09 November 2019,12:59:12,12:59:18,6,12:59:18,12:59:29,11,TOVA
29008,2,09 November 2019,13:10:24,13:10:30,6,13:10:30,13:11:49,79,YIFAT
29009,1,09 November 2019,13:19:44,13:19:50,6,13:19:50,13:20:37,47,NO_SERVER
29010,0,09 November 2019,13:36:04,13:36:12,8,00:00:00,00:00:00,0,KAZAV
29011,2,09 November 2019,13:46:09,13:46:15,6,13:46:15,13:47:05,50,YIFAT
29012,2,09 November 2019,13:56:35,13:56:40,5,13:56:40,13:57:30,50,NO_SERVER
29013,2,09 November 2019,14:05:50,14:05:56,6,14:05:56,14:06:32,36,MORIAH
29014,2,09 November 2019,14:22:12,14:22:33,21,14:22:33,14:23:17,44,VICKY
29015,0,09 November 2019,14:32:24,14:32:33,9,14:32:33,14:32:53,20,YIFAT
29016,0,09 November 2019,14:43:51,14:43:59,8,00:00:00,00:00:00,0,KAZAV
29017,1,09 November 2019,14:56:22,14:56:27,5,14:56:27,14:57:25,58,TALI
29018,1,09 November 2019,15:07:22,15:07:27,5,15:07:27,15:07:55,28,TALI
29019,1,09 November 2019,15:20:35,15:20:41,6,15:20:41,15:22:43,122,TALI
29020,1,09 November 2019,15:32:23,15:32:29,6,15:32:29,15:33:05,36,ANAT
29021,0,09 November 2019,15:47:32,15:47:41,9,00:00:00,00:00:00,0,NAAMA
29022,2,09 November 2019,15:57:18,15:57:24,6,15:57:24,15:58:02,38,YITZ
29023,0,09 November 2019,16:08:44,16:09:10,26,16:09:10,16:13:16,246,TALI
29024,2,09 November 2019,16:22:49,16:22:55,6,16:22:55,16:23:59,64,AVNI
29025,0,09 November 2019,16:37:22,16:37:31,9,16:37:31,16:37:40,9,NO_SERVER
29026,0,09 November 2019,16:47:56,16:48:06,10,16:48:06,16:48:09,3,BASCH
29027,1,09 November 2019,16:55:05,16:55:11,6,16:55:11,16:55:27,16,BASCH
29028,0,09 November 2019,17:05:00,17:05:10,10,17:05:10,17:07:15,125,AVNI
29029,2,09 November 2019,17:15:25,17:15:30,5,17:15:30,17:15:51,21,YIFAT
29030,0,09 November 2019,17:25:13,17:25:28,15,00:00:00,00:00:00,0,YITZ
29031,0,09 November 2019,17:35:37,17:35:45,8,00:00:00,00:00:00,0,ANAT
29032,0,09 November 2019,17:45:58,17:46:12,14,00:00:00,00:00:00,0,YIFAT
29033,0,09 November 2019,18:03:23,18:03:37,14,00:00:00,00:00:00,0,TALI
29034,0,09 November 2019,18:20:56,18:21:08,12,00:00:00,00:00:00,0,ANAT
29035,0,09 November 2019,18:38:40,18:38:51,11,00:00:00,00:00:00,0,BASCH
29036,0,09 November 2019,18:50:51,18:51:00,9,00:00:00,00:00:00,0,YITZ
29037,0,09 November 2019,19:17:30,19:17:44,14,00:00:00,00:00:00,0,TALI
29038,0,09 November 2019,19:38:23,19:38:34,11,00:00:00,00:00:00,0,ANAT
29039,0,09 November 2019,20:13:31,20:13:47,16,00:00:00,00:00:00,0,YITZ
29040,0,09 November 2019,20:34:57,20:35:12,15,00:00:00,00:00:00,0,YITZ
29041,0,09 November 2019,21:00:36,21:00:48,12,00:00:00,00:00:00,0,NAAMA
29042,0,09 November 2019,21:32:32,21:32:43,11,00:00:00,00:00:00,0,BASCH
29043,0,09 November 2019,22:04:22,22:04:36,14,00:00:00,00:00:00,0,BENSION
29044,0,09 November 2019,22:39:24,22:39:35,11,00:00:00,00:00:00,0,YITZ
29045,0,09 November 2019,23:08:06,23:08:20,14,00:00:00,00:00:00,0,ZOHARI
29046,0,09 November 2019,23:37:25,23:37:34,9,00:00:00,00:00:00,0,YITZ
29047,0,10 November 2019,03:46:07,03:46:31,24,00:00:00,00:00:00,0,NO_SERVER
29048,0,10 November 2019,07:48:55,07:49:07,12,00:00:00,00:00:00,0,SHARON
29049,0,10 November 2019,08:16:18,08:16:27,9,00:00:00,00:00:00,0,SHARON
29050,0,10 November 2019,08:37:28,08:37:41,13,00:00:00,00:00:00,0,BASCH
29051,1,10 November 2019,08:48:04,08:48:09,5,08:48:09,08:48:47,38,TALI
29052,0,10 November 2019,09:18:20,09:18:44,24,00:00:00,00:00:00,0,SHARON
29053,0,10 November 2019,09:33:23,09:33:40,17,00:00:00,00:00:00,0,BASCH
29054,0,10 November 2019,09:49:02,09:49:11,9,09:49:11,09:49:42,31,BASCH
29055,0,10 November 2019,10:14:58,10:15:19,21,00:00:00,00:00:00,0,SHARON
29056,1,10 November 2019,10:30:54,10:30:59,5,10:30:59,10:31:38,39,AVIDAN
29057,0,10 November 2019,10:51:04,10:51:12,8,00:00:00,00:00:00,0,MORIAH
29058,2,10 November 2019,11:06:40,11:06:45,5,11:06:45,11:06:52,7,TALI
29059,2,10 November 2019,11:27:35,11:27:41,6,11:27:41,11:28:38,57,ZOHARI
29060,2,10 November 2019,11:42:39,11:42:45,6,11:42:45,11:43:16,31,MORIAH
29061,1,10 November 2019,12:02:16,12:02:22,6,12:02:22,12:04:04,102,SHARON
29062,0,10 November 2019,12:25:40,12:25:50,10,00:00:00,00:00:00,0,ZOHARI
29063,2,10 November 2019,12:47:46,12:47:51,5,12:47:51,12:48:51,60,ZOHARI
29064,0,10 November 2019,13:12:28,13:12:39,11,00:00:00,00:00:00,0,BASCH
29065,0,10 November 2019,13:54:21,13:54:35,14,00:00:00,00:00:00,0,SHARON
29067,0,10 November 2019,14:48:30,14:48:30,0,00:00:00,00:00:00,0,NO_SERVER
29068,1,11 November 2019,19:21:04,19:21:10,6,19:21:10,19:22:48,98,ZOHARI
29069,1,11 November 2019,19:42:16,19:42:21,5,19:42:21,19:42:31,10,NO_SERVER
29070,2,11 November 2019,19:51:01,19:51:07,6,19:51:07,19:53:43,156,MORIAH
29071,0,11 November 2019,20:17:27,20:17:41,14,00:00:00,00:00:00,0,MORIAH
29072,1,11 November 2019,20:42:37,20:42:42,5,20:42:42,20:43:03,21,SHARON
29073,0,11 November 2019,21:16:53,21:17:03,10,00:00:00,00:00:00,0,ELI
29074,1,11 November 2019,21:38:45,21:38:50,5,21:38:50,21:39:15,25,SHARON
29075,2,11 November 2019,22:14:58,22:15:03,5,22:15:03,22:17:05,122,NO_SERVER
29076,0,11 November 2019,22:55:29,22:55:41,12,00:00:00,00:00:00,0,SHARON
29077,2,11 November 2019,23:32:08,23:32:13,5,23:32:13,23:32:36,23,MORIAH
29078,0,12 November 2019,07:10:22,07:10:32,10,00:00:00,00:00:00,0,MIKI
29079,2,12 November 2019,07:54:19,07:54:24,5,07:54:24,07:54:55,31,NO_SERVER
29080,0,12 November 2019,08:21:19,08:21:33,14,00:00:00,00:00:00,0,TOVA
29081,0,12 November 2019,08:38:49,08:39:03,14,00:00:00,00:00:00,0,AVIDAN
29082,0,12 November 2019,08:52:24,08:52:39,15,00:00:00,00:00:00,0,SHARON
29083,0,12 November 2019,09:05:46,09:05:56,10,00:00:00,00:00:00,0,AVIDAN
29084,0,12 November 2019,09:16:03,09:16:12,9,00:00:00,00:00:00,0,AVIDAN
29085,0,12 November 2019,09:27:42,09:27:51,9,00:00:00,00:00:00,0,KAZAV
29086,0,12 November 2019,09:40:28,09:40:45,17,00:00:00,00:00:00,0,AVIDAN
29087,0,12 November 2019,09:56:07,09:56:17,10,00:00:00,00:00:00,0,MIKI
29088,1,12 November 2019,10:07:46,10:07:52,6,10:07:52,10:08:19,27,KAZAV
29089,0,12 November 2019,10:16:46,10:17:03,17,00:00:00,00:00:00,0,YIFAT
29090,0,12 November 2019,10:27:01,10:27:10,9,00:00:00,00:00:00,0,MIKI
29091,2,12 November 2019,10:37:02,10:37:07,5,10:37:07,10:37:45,38,GILI
29092,1,12 November 2019,10:45:44,10:45:50,6,10:45:50,10:46:05,15,AVNI
29093,2,12 November 2019,10:57:28,10:57:34,6,10:57:34,10:58:12,38,AVIDAN
29094,2,12 November 2019,11:12:33,11:12:38,5,11:12:38,11:14:21,103,TOVA
29095,0,12 November 2019,11:26:09,11:26:21,12,00:00:00,00:00:00,0,AVNI
29096,2,12 November 2019,11:36:19,11:36:25,6,11:36:25,11:36:48,23,SHARON
29097,0,12 November 2019,11:46:37,11:46:48,11,00:00:00,00:00:00,0,ELI
29098,0,12 November 2019,12:08:52,12:09:04,12,00:00:00,00:00:00,0,ELI
29099,0,12 November 2019,12:21:17,12:21:33,16,00:00:00,00:00:00,0,AVIDAN
29100,0,12 November 2019,12:33:26,12:33:37,11,00:00:00,00:00:00,0,GILI
29101,0,12 November 2019,12:54:16,12:54:26,10,00:00:00,00:00:00,0,GILI
29102,0,12 November 2019,13:08:01,13:08:11,10,00:00:00,00:00:00,0,TOVA
29104,0,12 November 2019,13:22:50,13:22:50,0,00:00:00,00:00:00,0,NO_SERVER
29105,1,12 November 2019,13:31:50,13:31:55,5,13:31:55,13:32:18,23,NO_SERVER
29106,0,12 November 2019,13:44:30,13:44:39,9,00:00:00,00:00:00,0,AVNI
29107,1,12 November 2019,13:56:30,13:56:36,6,13:56:36,13:57:04,28,TOVA
29108,0,12 November 2019,14:04:28,14:04:37,9,14:04:37,14:05:40,63,YIFAT
29109,0,12 November 2019,14:20:46,14:20:57,11,00:00:00,00:00:00,0,YIFAT
29110,1,12 November 2019,14:34:16,14:34:22,6,14:34:22,14:34:47,25,NO_SERVER
29111,1,12 November 2019,14:50:48,14:50:53,5,14:50:53,14:51:18,25,YIFAT
29112,0,12 November 2019,14:59:57,15:00:06,9,00:00:00,00:00:00,0,AVNI
29113,0,12 November 2019,15:18:45,15:18:59,14,00:00:00,00:00:00,0,ANAT
29114,0,12 November 2019,15:29:37,15:29:46,9,00:00:00,00:00:00,0,AVNI
29115,0,12 November 2019,15:43:53,15:44:04,11,00:00:00,00:00:00,0,AVIDAN
29116,0,12 November 2019,15:54:27,15:54:42,15,00:00:00,00:00:00,0,IDIT
29117,2,12 November 2019,16:04:40,16:04:46,6,16:04:46,16:05:23,37,TALI
29118,2,12 November 2019,16:14:45,16:14:51,6,16:14:51,16:15:37,46,ANAT
29120,0,12 November 2019,16:23:47,16:23:47,0,00:00:00,00:00:00,0,NO_SERVER
29121,0,12 November 2019,16:32:39,16:32:52,13,00:00:00,00:00:00,0,IDIT
29122,0,12 November 2019,16:46:19,16:46:29,10,00:00:00,00:00:00,0,ANAT
29123,0,12 November 2019,16:54:45,16:54:54,9,16:54:54,16:57:09,135,YIFAT
29124,0,12 November 2019,17:05:46,17:05:55,9,00:00:00,00:00:00,0,ANAT
29125,0,12 November 2019,17:23:15,17:23:34,19,00:00:00,00:00:00,0,TALI
29126,0,12 November 2019,17:34:02,17:34:11,9,17:34:11,17:34:46,35,MORIAH
29127,0,12 November 2019,17:44:03,17:44:12,9,17:44:12,17:45:46,94,MORIAH
29128,0,12 November 2019,18:01:54,18:02:13,19,00:00:00,00:00:00,0,BENSION
29129,0,12 November 2019,18:19:51,18:20:05,14,00:00:00,00:00:00,0,ANAT
29130,0,12 November 2019,18:37:28,18:37:45,17,00:00:00,00:00:00,0,BENSION
29131,0,12 November 2019,19:09:25,19:09:52,27,00:00:00,00:00:00,0,ANAT
29132,0,12 November 2019,19:29:48,19:30:03,15,00:00:00,00:00:00,0,ANAT
29133,0,12 November 2019,20:09:32,20:09:42,10,00:00:00,00:00:00,0,IDIT
29134,0,12 November 2019,21:22:00,21:22:13,13,00:00:00,00:00:00,0,ANAT
29135,1,12 November 2019,21:38:00,21:38:05,5,21:38:05,21:38:55,50,IDIT
29136,0,12 November 2019,22:05:28,22:05:41,13,00:00:00,00:00:00,0,SHLOMO
29137,0,12 November 2019,22:31:33,22:31:43,10,22:31:43,22:32:10,27,MORIAH
29138,0,12 November 2019,23:02:51,23:03:01,10,00:00:00,00:00:00,0,MORIAH
29139,0,12 November 2019,23:36:01,23:36:25,24,00:00:00,00:00:00,0,SHLOMO
29141,0,13 November 2019,01:05:16,01:05:16,0,00:00:00,00:00:00,0,NO_SERVER
29143,0,13 November 2019,07:31:10,07:31:10,0,00:00:00,00:00:00,0,NO_SERVER
29144,0,13 November 2019,07:59:40,07:59:49,9,00:00:00,00:00:00,0,IDIT
29145,0,13 November 2019,08:22:14,08:22:28,14,00:00:00,00:00:00,0,SHARON
29146,0,13 November 2019,08:41:38,08:41:48,10,00:00:00,00:00:00,0,KAZAV
29147,0,13 November 2019,08:51:14,08:51:28,14,00:00:00,00:00:00,0,SHARON
29148,0,13 November 2019,09:07:16,09:07:26,10,00:00:00,00:00:00,0,TOVA
29149,0,13 November 2019,09:22:18,09:22:31,13,00:00:00,00:00:00,0,IDIT
29150,0,13 November 2019,09:34:48,09:34:58,10,00:00:00,00:00:00,0,YITZ
29151,0,13 November 2019,09:43:02,09:43:12,10,00:00:00,00:00:00,0,IDIT
29152,0,13 November 2019,09:51:09,09:51:26,17,00:00:00,00:00:00,0,YITZ
29153,0,13 November 2019,10:06:15,10:06:26,11,00:00:00,00:00:00,0,GILI
29154,1,13 November 2019,10:17:15,10:17:20,5,10:17:20,10:17:43,23,SHARON
29155,2,13 November 2019,10:27:59,10:28:05,6,10:28:05,10:29:03,58,SHARON
29156,2,13 November 2019,10:37:31,10:37:36,5,10:37:36,10:37:54,18,IDIT
29157,0,13 November 2019,10:47:41,10:47:50,9,00:00:00,00:00:00,0,IDIT
29158,1,13 November 2019,11:03:18,11:03:24,6,11:03:24,11:06:17,173,SHARON
29159,1,13 November 2019,11:17:22,11:17:28,6,11:17:28,11:17:44,16,IDIT
29160,0,13 November 2019,11:33:09,11:33:17,8,00:00:00,00:00:00,0,YITZ
29161,0,13 November 2019,11:51:12,11:51:21,9,00:00:00,00:00:00,0,YITZ
29162,1,13 November 2019,12:08:02,12:08:08,6,12:08:08,12:08:26,18,KAZAV
29163,2,13 November 2019,12:19:25,12:19:31,6,12:19:31,12:20:03,32,KAZAV
29164,0,13 November 2019,12:31:32,12:31:40,8,00:00:00,00:00:00,0,NO_SERVER
29165,0,13 November 2019,12:45:36,12:45:53,17,00:00:00,00:00:00,0,YITZ
29166,0,13 November 2019,13:11:52,13:12:01,9,00:00:00,00:00:00,0,GILI
29167,0,13 November 2019,13:37:24,13:37:34,10,00:00:00,00:00:00,0,KAZAV
29168,0,13 November 2019,13:49:09,13:49:21,12,00:00:00,00:00:00,0,YITZ
29169,0,13 November 2019,14:08:14,14:08:23,9,00:00:00,00:00:00,0,IDIT
29170,0,13 November 2019,14:22:29,14:22:38,9,00:00:00,00:00:00,0,DORIT
29171,2,13 November 2019,14:34:19,14:34:24,5,14:34:24,14:35:12,48,ANAT
29172,0,13 November 2019,14:48:38,14:48:49,11,00:00:00,00:00:00,0,YIFAT
29173,2,13 November 2019,14:59:47,14:59:52,5,14:59:52,14:59:57,5,YIFAT
29174,1,13 November 2019,15:13:53,15:13:58,5,15:13:58,15:14:52,54,MORIAH
29175,2,13 November 2019,15:26:05,15:26:10,5,15:26:10,15:27:40,90,ANAT
29176,2,13 November 2019,15:32:27,15:32:32,5,15:32:32,15:34:22,110,IDIT
29177,2,13 November 2019,15:40:36,15:40:47,11,15:40:47,15:41:00,13,MORIAH
29178,2,13 November 2019,15:52:15,15:52:20,5,15:52:20,15:52:29,9,IDIT
29179,2,13 November 2019,16:03:45,16:03:51,6,16:03:51,16:05:03,72,AVNI
29180,0,13 November 2019,16:39:25,16:39:40,15,00:00:00,00:00:00,0,YIFAT
29181,0,13 November 2019,17:03:36,17:03:46,10,00:00:00,00:00:00,0,ANAT
29182,2,13 November 2019,17:25:10,17:25:16,6,17:25:16,17:25:43,27,YIFAT
29183,0,13 November 2019,17:45:15,17:45:24,9,00:00:00,00:00:00,0,ANAT
29184,2,13 November 2019,18:09:50,18:09:55,5,18:09:55,18:10:50,55,ANAT
29185,0,13 November 2019,18:30:00,18:30:12,12,00:00:00,00:00:00,0,AVNI
29186,2,13 November 2019,18:53:26,18:53:31,5,18:53:31,18:53:49,18,BENSION
29187,0,13 November 2019,19:20:11,19:20:21,10,00:00:00,00:00:00,0,BENSION
29188,1,13 November 2019,19:38:51,19:38:57,6,19:38:57,19:39:26,29,BENSION
29189,0,13 November 2019,20:12:14,20:12:25,11,00:00:00,00:00:00,0,MORIAH
29190,0,13 November 2019,20:32:43,20:32:59,16,00:00:00,00:00:00,0,DARMON
29191,2,13 November 2019,20:46:00,20:46:06,6,20:46:06,20:46:16,10,AVNI
29192,1,13 November 2019,21:00:15,21:00:21,6,21:00:21,21:02:39,138,MORIAH
29193,0,13 November 2019,21:38:49,21:38:59,10,00:00:00,00:00:00,0,AVNI
29194,0,13 November 2019,22:09:16,22:09:35,19,00:00:00,00:00:00,0,AVNI
29195,2,13 November 2019,22:35:56,22:36:02,6,22:36:02,22:37:05,63,BENSION
29196,0,13 November 2019,23:05:20,23:05:38,18,00:00:00,00:00:00,0,BENSION
29197,0,13 November 2019,23:32:02,23:32:12,10,00:00:00,00:00:00,0,AVNI
29198,0,14 November 2019,06:35:32,06:35:42,10,00:00:00,00:00:00,0,NO_SERVER
29199,0,14 November 2019,07:52:40,07:52:51,11,00:00:00,00:00:00,0,SHARON
29200,0,14 November 2019,08:16:44,08:16:53,9,08:16:53,08:16:59,6,YIFAT
29201,0,14 November 2019,08:36:14,08:36:28,14,00:00:00,00:00:00,0,IDIT
29202,0,14 November 2019,08:48:32,08:48:43,11,00:00:00,00:00:00,0,ZOHARI
29203,0,14 November 2019,09:04:59,09:05:08,9,00:00:00,00:00:00,0,NO_SERVER
29204,0,14 November 2019,09:24:54,09:25:02,8,00:00:00,00:00:00,0,MORIAH
29205,0,14 November 2019,09:39:11,09:39:19,8,00:00:00,00:00:00,0,GILI
29206,0,14 November 2019,09:49:16,09:49:25,9,09:49:25,09:50:37,72,AVNI
29207,1,14 November 2019,10:01:01,10:01:06,5,10:01:06,10:01:18,12,MORIAH
29208,0,14 November 2019,10:17:39,10:17:48,9,00:00:00,00:00:00,0,KAZAV
29209,0,14 November 2019,10:29:12,10:29:22,10,00:00:00,00:00:00,0,MORIAH
29210,0,14 November 2019,10:41:42,10:41:58,16,00:00:00,00:00:00,0,SHARON
29211,0,14 November 2019,10:55:29,10:55:39,10,00:00:00,00:00:00,0,KAZAV
29212,0,14 November 2019,11:08:53,11:09:06,13,00:00:00,00:00:00,0,KAZAV
29213,0,14 November 2019,11:18:11,11:18:23,12,00:00:00,00:00:00,0,ZOHARI
29214,1,14 November 2019,11:31:44,11:31:50,6,11:31:50,11:32:09,19,AVNI
29215,0,14 November 2019,11:44:29,11:44:38,9,00:00:00,00:00:00,0,MORIAH
